global_task_number,task_id,dataset,target_family,target_key,target_column,feature_set,validation_design,repeat,outer_fold,outer_split_id,task_elapsed_seconds,model_key,selected_candidate_id,selected_complexity_rank,inner_mean_publication_macro_mae,inner_mean_row_mae,inner_total_convergence_warnings,preprocessing_variant,outer_training_rows,outer_test_rows,outer_training_sources,outer_test_sources,outer_source_overlap,output_feature_count,outer_row_mae,outer_publication_macro_mae,outer_fit_seconds,outer_convergence_warning_count,selected_parameters_json
80,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r01__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,1,5,FD_publication_grouped_r01_f005,16.543551849999858,random_forest,random_forest_01,1,0.7849188952389797,0.8156260859775092,0,unscaled,228,58,44,10,0,28,0.7848762264373461,1.1162498722362395,0.5296183120008209,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
80,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r01__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,1,5,FD_publication_grouped_r01_f005,16.543551849999858,rbf_svr,rbf_svr_01,1,0.7569871327570183,0.7615701879204461,0,scaled,228,58,44,10,0,28,0.8612876323772848,1.0906698512858708,0.003227736000553705,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
81,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,1,FD_publication_grouped_r02_f001,16.70209104999958,ridge,ridge_01,1,0.8234717326221738,0.7691086060802182,0,scaled,229,57,42,12,0,28,1.2632660717008555,1.1103725104173667,0.001621244999114424,0,"{""alpha"": 100.0}"
81,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,1,FD_publication_grouped_r02_f001,16.70209104999958,elastic_net,elastic_net_01,1,0.6679352171693888,0.6256666101739603,0,scaled,229,57,42,12,0,28,1.2887945826834502,1.1268287441038085,0.0014963120011088904,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
81,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,1,FD_publication_grouped_r02_f001,16.70209104999958,random_forest,random_forest_01,1,0.7543665123350048,0.7110943453048166,0,unscaled,229,57,42,12,0,28,1.1500460819777774,1.0295599628813354,0.5392067119992134,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
81,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,1,FD_publication_grouped_r02_f001,16.70209104999958,rbf_svr,rbf_svr_02,2,0.7274453010586276,0.6983500055370493,0,scaled,229,57,42,12,0,28,1.2412146854754529,1.1000276937791555,0.0032490840003447374,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
82,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,2,FD_publication_grouped_r02_f002,16.44169347099887,ridge,ridge_01,1,1.0708940134515232,1.0958519360198613,0,scaled,229,57,43,11,0,28,0.6322460411977073,0.6392375668087819,0.0014609699992433889,0,"{""alpha"": 100.0}"
82,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,2,FD_publication_grouped_r02_f002,16.44169347099887,elastic_net,elastic_net_01,1,0.8399138417536397,0.8227110182446299,0,scaled,229,57,43,11,0,28,0.5849569108277989,0.5488331690257243,0.001391759999023634,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
82,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,2,FD_publication_grouped_r02_f002,16.44169347099887,random_forest,random_forest_02,2,0.8827740910318466,0.828983840144318,0,unscaled,229,57,43,11,0,28,0.5708386935720323,0.6911480995258991,0.5404262980009662,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
82,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,2,FD_publication_grouped_r02_f002,16.44169347099887,rbf_svr,rbf_svr_01,1,0.8611128109321992,0.816209054202636,0,scaled,229,57,43,11,0,28,0.6226995362719967,0.768543013368517,0.002936881999630714,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
83,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,3,FD_publication_grouped_r02_f003,16.23663928699898,ridge,ridge_01,1,0.8779146563708975,0.9625158999322425,0,scaled,229,57,43,11,0,28,1.2078942670640078,1.6202749821433953,0.0015769849997013807,0,"{""alpha"": 100.0}"
83,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,3,FD_publication_grouped_r02_f003,16.23663928699898,elastic_net,elastic_net_01,1,0.7424116976455558,0.7686119601050605,0,scaled,229,57,43,11,0,28,0.6777159905848388,0.8115738380892875,0.0014800979988649487,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
83,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,3,FD_publication_grouped_r02_f003,16.23663928699898,random_forest,random_forest_01,1,0.8030264952752101,0.7909234859804296,0,unscaled,229,57,43,11,0,28,0.7635909967673589,0.9639420918485421,0.5489628369996353,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
83,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,3,FD_publication_grouped_r02_f003,16.23663928699898,rbf_svr,rbf_svr_02,2,0.7664211704224173,0.8139328833252599,0,scaled,229,57,43,11,0,28,0.776175522189942,0.9255200079367853,0.0029899919991294155,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
84,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,4,FD_publication_grouped_r02_f004,16.6752320279993,ridge,ridge_01,1,1.2464947361565377,1.056012979151274,0,scaled,228,58,44,10,0,28,0.9137065208421081,0.6260946027567862,0.0032596819983155,0,"{""alpha"": 100.0}"
84,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,4,FD_publication_grouped_r02_f004,16.6752320279993,elastic_net,elastic_net_01,1,0.8868404776573948,0.8087507914959655,0,scaled,228,58,44,10,0,28,0.6814467671372315,0.49560897209002225,0.0027233330001763534,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
84,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,4,FD_publication_grouped_r02_f004,16.6752320279993,random_forest,random_forest_02,2,0.9464376399922242,0.8411397501312274,0,unscaled,228,58,44,10,0,28,0.6761690396004316,0.7017847563792567,0.7852711489995272,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
84,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,4,FD_publication_grouped_r02_f004,16.6752320279993,rbf_svr,rbf_svr_01,1,0.8904751101924504,0.809118248725013,0,scaled,228,58,44,10,0,28,0.6562843260401978,0.4255976513382415,0.004656790999433724,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
85,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,5,FD_publication_grouped_r02_f005,16.797251158001018,ridge,ridge_01,1,0.9498580112309853,0.9153914522698849,0,scaled,229,57,44,10,0,28,0.9384205802123603,1.1671064101950421,0.00224855399937951,0,"{""alpha"": 100.0}"
85,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,5,FD_publication_grouped_r02_f005,16.797251158001018,elastic_net,elastic_net_01,1,0.7870524141594242,0.8445152278154513,0,scaled,229,57,44,10,0,28,0.6513838758880373,0.9427991291222982,0.0020870700009254506,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
85,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,5,FD_publication_grouped_r02_f005,16.797251158001018,random_forest,random_forest_01,1,0.7912172675828616,0.797121810122215,0,unscaled,229,57,44,10,0,28,0.7761559877749677,1.0528493780417347,0.7435947710000619,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
85,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r02__f005,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,2,5,FD_publication_grouped_r02_f005,16.797251158001018,rbf_svr,rbf_svr_02,2,0.8144011948134964,0.8319061315495766,0,scaled,229,57,44,10,0,28,0.6742529591888822,0.961570338754137,0.0048784059999888996,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
86,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,1,FD_publication_grouped_r03_f001,17.24375609100025,ridge,ridge_01,1,1.222102653649884,1.0010413381871508,0,scaled,229,57,44,10,0,28,1.0340066033904025,1.2023079185826044,0.002371067999774823,0,"{""alpha"": 100.0}"
86,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,1,FD_publication_grouped_r03_f001,17.24375609100025,elastic_net,elastic_net_01,1,0.7862720982552053,0.8096523087560487,0,scaled,229,57,44,10,0,28,0.8416731818142883,1.0703970113828434,0.0023436840001522796,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
86,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,1,FD_publication_grouped_r03_f001,17.24375609100025,random_forest,random_forest_02,2,0.8589781000141556,0.8056499631294058,0,unscaled,229,57,44,10,0,28,0.7643188041538564,1.0328424213169127,0.7533096600000135,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
86,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f001,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,1,FD_publication_grouped_r03_f001,17.24375609100025,rbf_svr,rbf_svr_03,3,0.8052652555866491,0.8288295999457614,0,scaled,229,57,44,10,0,28,0.7359695826510384,0.9470957400808446,0.01152862799972354,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
87,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,2,FD_publication_grouped_r03_f002,16.630544727000597,ridge,ridge_01,1,0.9186907312461973,1.0494429176236024,0,scaled,229,57,43,11,0,28,1.9816609620355965,2.8208236876089687,0.0015747739998914767,0,"{""alpha"": 100.0}"
87,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,2,FD_publication_grouped_r03_f002,16.630544727000597,elastic_net,elastic_net_02,2,0.8079359212160708,0.838170645033049,0,scaled,229,57,43,11,0,28,0.8995480245401222,1.2378139062218638,0.0013432659998215968,0,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
87,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,2,FD_publication_grouped_r03_f002,16.630544727000597,random_forest,random_forest_01,1,0.8430932114166244,0.7795351761068441,0,unscaled,229,57,43,11,0,28,0.7999685181873628,0.9196332046140665,0.5469264299990755,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
87,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f002,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,2,FD_publication_grouped_r03_f002,16.630544727000597,rbf_svr,rbf_svr_02,2,0.8309153340505764,0.8971828865662461,0,scaled,229,57,43,11,0,28,0.8624699542183608,0.9391277046884906,0.003870134001772385,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
88,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,3,FD_publication_grouped_r03_f003,16.51685939499839,ridge,ridge_01,1,0.9359551137480476,0.7959554752792585,0,scaled,229,57,42,12,0,28,1.097119509627297,0.8737829833520417,0.0014742020011908608,0,"{""alpha"": 100.0}"
88,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,3,FD_publication_grouped_r03_f003,16.51685939499839,elastic_net,elastic_net_01,1,0.7664858870217847,0.6812795591142096,0,scaled,229,57,42,12,0,28,1.0725106240582762,0.8221985132593376,0.0015023779997136444,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
88,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,3,FD_publication_grouped_r03_f003,16.51685939499839,random_forest,random_forest_01,1,0.8317698335268028,0.7334417585523269,0,unscaled,229,57,42,12,0,28,1.0126781752060263,0.853928967030015,0.5367881069996656,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
88,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f003,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,3,FD_publication_grouped_r03_f003,16.51685939499839,rbf_svr,rbf_svr_03,3,0.7906986048207404,0.6900700332743976,0,scaled,229,57,42,12,0,28,1.1062622690456767,0.9182437629908455,0.004639219001546735,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
89,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,4,FD_publication_grouped_r03_f004,16.562517252999896,ridge,ridge_01,1,0.9853647171960253,0.8999838726325684,0,scaled,228,58,44,10,0,28,1.0026005544649768,0.7921251433299611,0.001439671999833081,0,"{""alpha"": 100.0}"
89,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,4,FD_publication_grouped_r03_f004,16.562517252999896,elastic_net,elastic_net_01,1,0.829736661121093,0.7665060657336397,0,scaled,228,58,44,10,0,28,0.8280629303438158,0.7349276677375867,0.0015406709990202216,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
89,filament_diameter__filament_to_nozzle_ratio__core_physics__publication_grouped__r03__f004,filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,core_physics,publication_grouped,3,4,FD_publication_grouped_r03_f004,16.562517252999896,random_forest,random_forest_01,1,0.8563676060086507,0.8024597884743044,0,unscaled,228,58,44,10,0,28,0.8566450853345063,0.793668876414376,0.5311308559994359,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
