global_task_number,task_id,scenario_key,scenario_label,source_column,feature_mode,feature_count,validation_design,repeat,outer_fold,training_rows,test_rows,training_sources,test_sources,source_overlap_count,source_seen_fraction,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae
89,step17__missingness_le_50__random_rowwise__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,4,1,486,122,73,54,52,0.9754098360655736,122,54,6.656422204723681,9.836899421891808,0.0832303919191306,0.6500129199110853,6.912146058187059
89,step17__missingness_le_50__random_rowwise__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,4,2,486,122,74,53,52,0.9754098360655736,122,53,8.015314534048569,10.92185538518102,-1.0313974442555105,0.569391789825841,8.896168168714793
89,step17__missingness_le_50__random_rowwise__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,4,3,486,122,75,50,50,1.0,122,50,8.508155583386767,13.088280376000302,1.5036560944419006,0.5289865342345825,9.39888164433748
89,step17__missingness_le_50__random_rowwise__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,4,4,487,121,74,49,48,0.9917355371900828,121,49,10.010094795216,15.88087658330098,-2.9247886751809804,-0.217118825736386,8.476913079773523
89,step17__missingness_le_50__random_rowwise__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,4,5,487,121,72,55,52,0.950413223140496,121,55,9.119684840452866,14.60761505383119,-0.4373827026662925,0.3137795074141191,7.721412897418127
90,step17__missingness_le_50__random_rowwise__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,5,1,486,122,75,51,51,1.0,122,51,8.076363651313725,12.22427929966187,-1.4023392201693547,0.4196199711454109,9.114818121980736
90,step17__missingness_le_50__random_rowwise__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,5,2,486,122,75,54,54,1.0,122,54,8.272288371794351,12.000941572873224,0.4790087271818838,0.4804622319553325,7.525641750133587
90,step17__missingness_le_50__random_rowwise__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,5,3,486,122,73,53,51,0.9836065573770492,122,53,7.885335143100134,11.603415035624849,-0.6275777589983419,0.5190783446583449,7.466486349123825
90,step17__missingness_le_50__random_rowwise__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,5,4,487,121,75,49,49,1.0,121,49,7.786798737481396,10.682451651240395,-0.9571399072579336,0.5779361223158054,8.526323020923732
90,step17__missingness_le_50__random_rowwise__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,5,5,487,121,73,56,54,0.975206611570248,121,56,9.886549704739547,14.636252365878155,0.5072430564744282,0.3971929928886566,9.474326079145584
91,step17__non_primary_cells_only__publication_grouped__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,1,1,210,51,28,5,0,0.0,51,5,12.645263281345803,16.139141192544415,-8.815746576435263,-0.6596908118269056,15.33707053442282
91,step17__non_primary_cells_only__publication_grouped__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,1,2,209,52,26,7,0,0.0,52,7,10.381827626254616,13.744764862115082,-4.224090558621372,0.070253212841483,13.204497514509764
91,step17__non_primary_cells_only__publication_grouped__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,1,3,208,53,26,7,0,0.0,53,7,15.303107607051391,25.34999103192916,10.01007214401944,-0.106602977658041,12.84011001160312
91,step17__non_primary_cells_only__publication_grouped__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,1,4,208,53,26,7,0,0.0,53,7,14.787389073083164,16.642971111341645,11.031074907577208,-0.2179876657928474,15.075809863461307
91,step17__non_primary_cells_only__publication_grouped__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,1,5,209,52,26,7,0,0.0,52,7,10.99831333026313,13.526448052733308,-3.6202709558648576,-0.1554821131878399,9.933020229691545
92,step17__non_primary_cells_only__publication_grouped__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,2,1,208,53,26,7,0,0.0,53,7,12.7235813725226,14.985840364140364,-8.562925061939678,-0.5037606333994493,13.214869133951796
92,step17__non_primary_cells_only__publication_grouped__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,2,2,208,53,26,7,0,0.0,53,7,19.48727204801638,22.19983631521781,10.289602064121857,-0.7625988967683885,19.50989497289398
92,step17__non_primary_cells_only__publication_grouped__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,2,3,210,51,27,6,0,0.0,51,6,14.65910312319837,24.67248119339613,8.520749326975622,-0.0182895688686168,14.257043064456738
92,step17__non_primary_cells_only__publication_grouped__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,2,4,209,52,27,6,0,0.0,52,6,12.89513040639617,14.61254825713368,-7.820463399420829,-0.8985982064680773,13.460797278396283
92,step17__non_primary_cells_only__publication_grouped__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,2,5,209,52,26,7,0,0.0,52,7,10.423914564220182,14.411816018534497,2.0284202492932666,-0.0146876037790812,9.478331184384968
93,step17__non_primary_cells_only__publication_grouped__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,3,1,209,52,26,7,0,0.0,52,7,10.851399920671032,13.097361570670238,-3.793039722201408,-0.3531154962778922,10.72317339298544
93,step17__non_primary_cells_only__publication_grouped__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,3,2,209,52,26,7,0,0.0,52,7,17.08977667235587,26.36444557765313,12.692591980801978,-0.247977121815158,14.442301249574893
93,step17__non_primary_cells_only__publication_grouped__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,3,3,210,51,27,6,0,0.0,51,6,14.836867555197248,16.54607062672014,5.338017311377938,0.0749013620419469,15.01869714103879
93,step17__non_primary_cells_only__publication_grouped__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,3,4,208,53,27,6,0,0.0,53,6,12.179848135220835,16.063190679478517,-4.869386564708731,-0.1261134611614909,14.097646915224344
93,step17__non_primary_cells_only__publication_grouped__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,3,5,208,53,26,7,0,0.0,53,7,11.865684442077724,14.076339217717589,-3.205860918647357,-0.1525995141585792,14.127572463160677
94,step17__non_primary_cells_only__publication_grouped__r04,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,4,1,209,52,27,6,0,0.0,52,6,11.04302548904285,13.347461400159562,-3.673281214123641,0.1919107875227315,11.224481500495996
94,step17__non_primary_cells_only__publication_grouped__r04,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,4,2,209,52,26,7,0,0.0,52,7,14.160160140729245,24.09024582808237,7.69250647930013,-0.0234924016786033,12.92502899701125
94,step17__non_primary_cells_only__publication_grouped__r04,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,4,3,210,51,27,6,0,0.0,51,6,9.751989212008036,13.077961485549062,-1.207419841930045,0.2527472431620329,9.887126699067402
94,step17__non_primary_cells_only__publication_grouped__r04,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,4,4,208,53,26,7,0,0.0,53,7,13.085755434413528,16.241760570976847,-5.550745701321432,-0.3580885116464967,14.427970603448056
94,step17__non_primary_cells_only__publication_grouped__r04,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,4,5,208,53,26,7,0,0.0,53,7,13.16039834344311,16.127117855112772,3.4837127593001957,-0.0849385377851095,16.680626258182446
95,step17__non_primary_cells_only__publication_grouped__r05,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,5,1,208,53,26,7,0,0.0,53,7,16.521339037212996,19.12801438703177,7.349991277978455,-0.1027022318366788,13.34510403449269
95,step17__non_primary_cells_only__publication_grouped__r05,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,5,2,209,52,26,7,0,0.0,52,7,18.83041291473681,27.774950668701685,15.191360131974903,-0.3114415339195902,16.715060029809823
95,step17__non_primary_cells_only__publication_grouped__r05,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,5,3,209,52,26,7,0,0.0,52,7,9.92456666053943,11.766288911430449,-8.071266922962192,-1.5600356170827072,10.168408675445647
95,step17__non_primary_cells_only__publication_grouped__r05,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,5,4,210,51,28,5,0,0.0,51,5,13.75291891378153,17.066636209883068,-9.46075879963508,-0.8213354422534824,16.582517926537886
95,step17__non_primary_cells_only__publication_grouped__r05,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,publication_grouped,5,5,208,53,26,7,0,0.0,53,7,10.626019123070456,13.485336308841465,0.6004973291545108,-0.1214636898367513,13.077289759317171
96,step17__non_primary_cells_only__random_rowwise__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,1,1,208,53,33,23,23,1.0,53,23,9.155083601233969,13.42569169973941,-2.683702849816402,0.3939892549164034,8.192615389996375
96,step17__non_primary_cells_only__random_rowwise__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,1,2,209,52,32,22,21,0.9615384615384616,52,22,7.965017058966012,12.53137533816807,-0.3158291573889836,0.2413061126661186,9.901155857954722
96,step17__non_primary_cells_only__random_rowwise__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,1,3,209,52,31,23,21,0.9615384615384616,52,23,6.689816659869921,12.015988939850567,1.0548985009784064,0.4425107649055412,6.0355095854529655
96,step17__non_primary_cells_only__random_rowwise__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,1,4,209,52,33,30,30,1.0,52,30,8.247369032726798,12.908029425921036,2.0867348018393246,0.6350252694287293,8.801338578967185
96,step17__non_primary_cells_only__random_rowwise__r01,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,1,5,209,52,33,21,21,1.0,52,21,8.599768587762288,12.444334932263596,-1.5276238219597806,0.5451720579616872,8.04825929452274
97,step17__non_primary_cells_only__random_rowwise__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,2,1,208,53,32,23,22,0.981132075471698,53,23,7.507509507025599,10.356617691602429,-2.160601011948052,0.5736513490547307,7.679663701314911
97,step17__non_primary_cells_only__random_rowwise__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,2,2,209,52,33,22,22,1.0,52,22,9.996590264101371,15.643553426565122,-0.1590092545987978,0.2867608186428989,9.65223586043357
97,step17__non_primary_cells_only__random_rowwise__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,2,3,209,52,32,24,23,0.9807692307692308,52,24,9.264366779538838,15.34730837055929,0.1471261858484449,0.3947344096692513,9.211036049797007
97,step17__non_primary_cells_only__random_rowwise__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,2,4,209,52,32,25,24,0.9615384615384616,52,25,5.969105521570601,8.522208087017841,-2.1798925713029997,0.6778221490900279,6.621516361749359
97,step17__non_primary_cells_only__random_rowwise__r02,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,2,5,209,52,33,22,22,1.0,52,22,7.677942979669349,12.664211142209622,2.585812241976204,0.540440685514788,7.810532272606038
98,step17__non_primary_cells_only__random_rowwise__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,3,1,208,53,32,21,20,0.981132075471698,53,21,8.259079259344668,11.644161954090896,-0.7408524250093287,0.5150418026826834,8.979761064952708
98,step17__non_primary_cells_only__random_rowwise__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,3,2,209,52,33,24,24,1.0,52,24,7.138120685710196,11.725331801990428,-0.9546586720573864,0.408757881802561,6.896507920450484
98,step17__non_primary_cells_only__random_rowwise__r03,non_primary_cells_only,Non-primary-cell observations only,meta_primary_source_id,prospective_design,44,random_rowwise,3,3,209,52,33,22,22,1.0,52,22,7.941755718731861,11.7485124996815,0.5076200338994558,0.649586785947531,8.068858378077431
