global_task_number,task_id,dataset,target_key,target_label,unit,feature_set,validation_design,repeat,outer_fold,model_variant,model_display_name,method_key,outer_training_rows,outer_test_rows,outer_training_publications,outer_test_publications,source_overlap_count,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae,source_seen_fraction,oob_nonfinite_count,residual_fixed_intercept,between_source_variance_raw,between_source_variance,residual_variance,residual_random_intercept_icc,minimum_shrinkage,mean_shrinkage,maximum_shrinkage,weighted_random_effect_mean
15,cell_viability__prospective_design__publication_grouped__r03__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,3,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,9.821568436453456,12.30278072567208,-3.5580237079889496,-0.1239362470586555,8.822499523374264,0.0,0,0.1933029631168153,-15.93781992692646,0.0,165.48533110036425,0.0,0.0,0.0,0.0,0.0
15,cell_viability__prospective_design__publication_grouped__r03__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,3,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,9.821568436453456,12.30278072567208,-3.5580237079889496,-0.1239362470586555,8.822499523374264,0.0,0,0.1933029631168153,-15.93781992692646,0.0,165.48533110036425,0.0,0.0,0.0,0.0,0.0
16,cell_viability__prospective_design__publication_grouped__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.18804360038794,18.57606429864257,9.499918360583385,-0.0819989072464137,12.739400873750425,0.0,0,0.0792016984357593,-11.43565225677741,0.0,137.3275680231141,0.0,0.0,0.0,0.0,0.0
16,cell_viability__prospective_design__publication_grouped__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.831937240061595,19.25583657965662,9.863312954564336,-0.1626371444761014,13.559250273767352,0.0,0,0.0792016984357593,-11.43565225677741,0.0,137.3275680231141,0.0,0.0,0.0,0.0,0.0
16,cell_viability__prospective_design__publication_grouped__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.861922782336976,19.296525530983207,9.94251465300009,-0.1675558055760753,13.573934277334816,0.0,0,0.0792016984357593,-11.43565225677741,0.0,137.3275680231141,0.0,0.0,0.0,0.0,0.0
16,cell_viability__prospective_design__publication_grouped__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.861922782336976,19.296525530983207,9.94251465300009,-0.1675558055760753,13.573934277334816,0.0,0,0.0792016984357593,-11.43565225677741,0.0,137.3275680231141,0.0,0.0,0.0,0.0,0.0
17,cell_viability__prospective_design__publication_grouped__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,10.222681950892708,13.208689079771355,4.630970409422244,-0.2886007330681066,10.167531225514336,0.0,0,0.2164936511138133,-15.718360947140146,0.0,172.2318113796676,0.0,0.0,0.0,0.0,0.0
17,cell_viability__prospective_design__publication_grouped__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.773727528338377,14.731691062464115,4.9954070724223625,-0.6028915693551922,11.03803376650388,0.0,0,0.2164936511138133,-15.718360947140146,0.0,172.2318113796676,0.0,0.0,0.0,0.0,0.0
17,cell_viability__prospective_design__publication_grouped__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.807722399174423,14.80650326352156,5.211900723536171,-0.619212890676222,11.058663664157637,0.0,0,0.2164936511138133,-15.718360947140146,0.0,172.2318113796676,0.0,0.0,0.0,0.0,0.0
17,cell_viability__prospective_design__publication_grouped__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.807722399174423,14.80650326352156,5.211900723536171,-0.619212890676222,11.058663664157637,0.0,0,0.2164936511138133,-15.718360947140146,0.0,172.2318113796676,0.0,0.0,0.0,0.0,0.0
18,cell_viability__prospective_design__publication_grouped__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,60,15,0,122,15,10.928024670770965,13.36875161811176,-0.1957880799998789,0.1902632031152256,9.810226736089316,0.0,0,0.2801358148605841,-13.303169244585964,0.0,157.92547613932652,0.0,0.0,0.0,0.0,0.0
18,cell_viability__prospective_design__publication_grouped__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,60,15,0,122,15,10.998262521838424,13.589923662532703,-0.6322894902884765,0.1632490755435961,10.185340530906592,0.0,0,0.2801358148605841,-13.303169244585964,0.0,157.92547613932652,0.0,0.0,0.0,0.0,0.0
18,cell_viability__prospective_design__publication_grouped__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,60,15,0,122,15,10.929376665725163,13.57977346515966,-0.3521536754278908,0.1644985329359811,10.054610483971652,0.0,0,0.2801358148605841,-13.303169244585964,0.0,157.92547613932652,0.0,0.0,0.0,0.0,0.0
18,cell_viability__prospective_design__publication_grouped__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,60,15,0,122,15,10.929376665725163,13.57977346515966,-0.3521536754278908,0.1644985329359811,10.054610483971652,0.0,0,0.2801358148605841,-13.303169244585964,0.0,157.92547613932652,0.0,0.0,0.0,0.0,0.0
19,cell_viability__prospective_design__publication_grouped__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,14.942574284624756,20.990212111256664,-3.4190035793692006,-0.195663018164371,12.853344509340973,0.0,0,0.0748105145598013,-9.477347405104709,0.0,123.5308858810435,0.0,0.0,0.0,0.0,0.0
19,cell_viability__prospective_design__publication_grouped__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,15.323868089761692,20.97497355969872,-4.509513933003191,-0.1939275846511057,12.957941227200951,0.0,0,0.0748105145598013,-9.477347405104709,0.0,123.5308858810435,0.0,0.0,0.0,0.0,0.0
19,cell_viability__prospective_design__publication_grouped__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,15.28217042590869,20.95901701720918,-4.434703418443391,-0.192111733989952,12.92308054524622,0.0,0,0.0748105145598013,-9.477347405104709,0.0,123.5308858810435,0.0,0.0,0.0,0.0,0.0
19,cell_viability__prospective_design__publication_grouped__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,15.28217042590869,20.95901701720918,-4.434703418443391,-0.192111733989952,12.92308054524622,0.0,0,0.0748105145598013,-9.477347405104709,0.0,123.5308858810435,0.0,0.0,0.0,0.0,0.0
20,cell_viability__prospective_design__publication_grouped__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,13.718222157730704,17.15540004972104,-0.7152763334457295,0.0788099384059403,13.579659764197356,0.0,0,0.216849599101172,-13.252072074726565,0.0,147.01374518436432,0.0,0.0,0.0,0.0,0.0
20,cell_viability__prospective_design__publication_grouped__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,14.102415724649362,17.396053250554743,0.1368839827657916,0.0527840534417012,13.79041268521072,0.0,0,0.216849599101172,-13.252072074726565,0.0,147.01374518436432,0.0,0.0,0.0,0.0,0.0
20,cell_viability__prospective_design__publication_grouped__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,14.05975678712126,17.39911086574078,0.3537335818669585,0.0524510495875539,13.681645635661557,0.0,0,0.216849599101172,-13.252072074726565,0.0,147.01374518436432,0.0,0.0,0.0,0.0,0.0
20,cell_viability__prospective_design__publication_grouped__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,4,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,14.05975678712126,17.39911086574078,0.3537335818669585,0.0524510495875539,13.681645635661557,0.0,0,0.216849599101172,-13.252072074726565,0.0,147.01374518436432,0.0,0.0,0.0,0.0,0.0
21,cell_viability__prospective_design__publication_grouped__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,13.030256744494404,19.79157489689953,-0.5618401665171522,-0.0825628647627771,10.705810785827198,0.0,0,0.0679782461845708,-10.269019912182683,0.0,135.84788138432057,0.0,0.0,0.0,0.0,0.0
21,cell_viability__prospective_design__publication_grouped__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,13.201434338746038,19.574695355740012,-1.734044598867312,-0.0589670340111494,10.512300850715295,0.0,0,0.0679782461845708,-10.269019912182683,0.0,135.84788138432057,0.0,0.0,0.0,0.0,0.0
21,cell_viability__prospective_design__publication_grouped__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,13.170231209349843,19.56879057813002,-1.666066352682746,-0.0583282479045146,10.490258018052272,0.0,0,0.0679782461845708,-10.269019912182683,0.0,135.84788138432057,0.0,0.0,0.0,0.0,0.0
21,cell_viability__prospective_design__publication_grouped__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,61,14,0,122,14,13.170231209349843,19.56879057813002,-1.666066352682746,-0.0583282479045146,10.490258018052272,0.0,0,0.0679782461845708,-10.269019912182683,0.0,135.84788138432057,0.0,0.0,0.0,0.0,0.0
22,cell_viability__prospective_design__publication_grouped__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.482628131042262,18.52198998306719,4.809657733796819,-0.1369738959929116,14.03842874068885,0.0,0,0.2753912815893717,-11.504311017936695,0.0,136.53240787357743,0.0,0.0,0.0,0.0,0.0
22,cell_viability__prospective_design__publication_grouped__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.504632388599765,18.738167391900863,4.9442792406613725,-0.1636689126142685,13.932276510740335,0.0,0,0.2753912815893717,-11.504311017936695,0.0,136.53240787357743,0.0,0.0,0.0,0.0,0.0
22,cell_viability__prospective_design__publication_grouped__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.536786391940392,18.812707948568043,5.219670522250751,-0.1729454927524949,13.913012762409233,0.0,0,0.2753912815893717,-11.504311017936695,0.0,136.53240787357743,0.0,0.0,0.0,0.0,0.0
22,cell_viability__prospective_design__publication_grouped__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,14.536786391940392,18.812707948568043,5.219670522250751,-0.1729454927524949,13.913012762409233,0.0,0,0.2753912815893717,-11.504311017936695,0.0,136.53240787357743,0.0,0.0,0.0,0.0,0.0
23,cell_viability__prospective_design__publication_grouped__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,11.231301237882503,13.1429118633764,-2.0647813916843782,0.1664539169819855,10.451249457733592,0.0,0,0.1976139346172342,-14.359575354458244,0.0,165.83036799217214,0.0,0.0,0.0,0.0,0.0
23,cell_viability__prospective_design__publication_grouped__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,11.713161411086368,13.695271307504136,-2.492612272225124,0.0949184658242828,10.750917932199473,0.0,0,0.1976139346172342,-14.359575354458244,0.0,165.83036799217214,0.0,0.0,0.0,0.0,0.0
23,cell_viability__prospective_design__publication_grouped__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,11.658088675209434,13.66068657191584,-2.294998337607886,0.0994839076164975,10.646584262047709,0.0,0,0.1976139346172342,-14.359575354458244,0.0,165.83036799217214,0.0,0.0,0.0,0.0,0.0
23,cell_viability__prospective_design__publication_grouped__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,59,16,0,122,16,11.658088675209434,13.66068657191584,-2.294998337607886,0.0994839076164975,10.646584262047709,0.0,0,0.1976139346172342,-14.359575354458244,0.0,165.83036799217214,0.0,0.0,0.0,0.0,0.0
24,cell_viability__prospective_design__publication_grouped__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,10.460323036245978,13.715252484315007,2.245467136914169,-0.018584612567448,10.920220493609602,0.0,0,0.1434502420916101,-13.885558379237487,0.0,162.92057045322915,0.0,0.0,0.0,0.0,0.0
24,cell_viability__prospective_design__publication_grouped__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.996983864947046,15.455668238903517,2.722408800939261,-0.2934959433795014,12.032075766014788,0.0,0,0.1434502420916101,-13.885558379237487,0.0,162.92057045322915,0.0,0.0,0.0,0.0,0.0
24,cell_viability__prospective_design__publication_grouped__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.987699097163237,15.481579993209388,2.865859043030864,-0.2978367255871572,12.002900276268493,0.0,0,0.1434502420916101,-13.885558379237487,0.0,162.92057045322915,0.0,0.0,0.0,0.0,0.0
24,cell_viability__prospective_design__publication_grouped__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,5,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,60,15,0,121,15,11.987699097163237,15.481579993209388,2.865859043030864,-0.2978367255871572,12.002900276268493,0.0,0,0.1434502420916101,-13.885558379237487,0.0,162.92057045322915,0.0,0.0,0.0,0.0,0.0
